member_id,congress,departure_date,destination,sponsor,document_id,document_url
B001284,116,2019-11-07,"New York, NY",Women's High Tech Coalition,500022513,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022513.pdf
B001284,116,2019-11-07,"New York, NY",Women's High Tech Coalition,500022638,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022638.pdf
B001284,116,2019-10-21,"Los Angeles, CA",CTIA,500022456,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022456.pdf
B001284,116,2019-10-03,"New York, NY",NCTA - The Internet and Television Association,500022303,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022303.pdf
B001284,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021702,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021702.pdf
B001284,116,2019-05-02,"Baltimore, MD",Congressional Institute,500021147,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021147.pdf
B001284,116,2019-04-24,"Quetzaltenango, Guatemala",Cooperative for Assistance and Relief Everywhere; Bill and Melinda Gates Foundation,500021123,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021123.pdf
B001284,116,2019-04-24,"Antigua, Guatemala",Cooperative for Assistance and Relief Everywhere; Bill and Melinda Gates Foundation,500021149,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021149.pdf
B001284,116,2019-04-24,"Guatemala City, Guatemala",Cooperative for Assistance and Relief Everywhere; Bill and Melinda Gates Foundation,500021149,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021149.pdf
B001284,116,2019-04-24,"Quetzaltenango, Guatemala",Cooperative for Assistance and Relief Everywhere; Bill and Melinda Gates Foundation,500021149,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021149.pdf
B001284,116,2019-04-24,"Antigua, Guatemala",Cooperative for Assistance and Relief Everywhere; Bill and Melinda Gates Foundation,500021123,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021123.pdf
B001284,116,2019-04-24,"Guatemala City, Guatemala",Cooperative for Assistance and Relief Everywhere; Bill and Melinda Gates Foundation,500021123,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021123.pdf
B001284,116,2019-04-14,"Kisumu, Kenya",World Vision Inc.,500020977,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020977.pdf
B001284,116,2019-04-14,"Nairobi, Kenya",World Vision Inc.,500020977,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020977.pdf
B001284,116,2019-02-20,"Universal City, CA","Motion Picture Association of America; NBCUniversal Media, LLC.",500020687,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020687.pdf
B001284,115,2018-11-08,"Paris, France",Ripon Society and the Franklin Center for Global Policy Exchange,500020530,https://disclosures-clerk.house.gov/gtimages/MT/2018/500020530.pdf
B001284,115,2018-11-08,"Valley Forge, PA",Gridwise Alliance,500020540,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020540.pdf
G000577,118,2023-11-09,"New Orleans, LA","Louisana Sugar Cane Foundation, Inc.",500027295,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027295.pdf
G000577,118,2023-11-09,"Thibodaux, LA","Louisana Sugar Cane Foundation, Inc.",500027295,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027295.pdf
G000577,118,2023-08-08,"Pinedale, WY","American Exploration and Production Council, Jonah Energy LLC, and PureWest Energy",500026762,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026762.pdf
G000577,118,2023-08-08,"Pinedale, WY","American Exploration and Production Council, Jonah Energy LLC, and PureWest Energy",500026855,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026855.pdf
G000577,118,2023-08-02,"Charleston, SC",Conservative Climate Foundation,500026731,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026731.pdf
G000577,118,2023-05-04,"New Orleans, LA","Restore or Retreat, Inc., and Environmental Defense Fund",500026266,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026266.pdf
G000577,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026347,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026347.pdf
G000577,118,2023-05-03,"Hot Springs, VA",Congressional Institute,500026437,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026437.pdf
G000577,117,2022-11-09,Egypt,Conservative Climate Foundation,500025645,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025645.pdf
G000577,117,2022-11-09,Egypt,Conservative Climate Foundation,500025650,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025650.pdf
G000577,117,2022-08-15,"Carroll, IA","Iowa Renewable Fuels Association,",500025121,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025121.pdf
G000577,117,2022-08-15,"Des Moines, IA","Iowa Renewable Fuels Association,",500025121,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025121.pdf
G000577,117,2022-08-15,"Omaha, NE","Iowa Renewable Fuels Association,",500025121,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025121.pdf
G000577,117,2022-08-15,"Carroll, IA","Iowa Renewable Fuels Association,",500025328,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025328.pdf
G000577,117,2022-08-15,"Des Monies, IA","Iowa Renewable Fuels Association,",500025328,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025328.pdf
G000577,117,2022-08-15,"Omaha, NE","Iowa Renewable Fuels Association,",500025328,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025328.pdf
G000577,117,2022-08-15,"Des Moines, Iowa",Iowa Renewable Fuels Association,500025121,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025121.pdf
G000577,117,2022-06-25,"Tel Aviv, Israel",American Israel Education Foundation (AIEF),500024927,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024927.pdf
G000577,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024727,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024727.pdf
G000577,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024450,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024450.pdf
R000395,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024769,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024769.pdf
R000395,117,2021-08-17,"Great Falls, MT",The Foundation for Rural Service,500023372,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023372.pdf
R000395,117,2021-08-17,"Havre, MT",The Foundation for Rural Service,500023372,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023372.pdf
R000395,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023213,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023213.pdf
R000395,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021461,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021461.pdf
R000395,115,2018-08-13,"Mitchell, SD",Foundation for Rural Services; South Dakota Telecommunications Association,500020654,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020654.pdf
R000395,115,2018-08-13,"Rapid City, SD",Foundation for Rural Services; South Dakota Telecommunications Association,500020654,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020654.pdf
R000395,115,2018-08-13,"Wall, SD",Foundation for Rural Services; South Dakota Telecommunications Association,500020654,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020654.pdf
R000395,115,2018-08-04,"Bangkok, Thailand",United Nations Foundation,500020160,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020160.pdf
R000395,115,2018-08-04,"Dhaka, Bangladesh",United Nations Foundation,500020160,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020160.pdf
R000395,115,2018-05-12,"Warrenton, VA",Partnership for a Secure America,500019683,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019683.pdf
R000395,115,2018-05-10,"Cambridge, MD",Congressional Institute,500019606,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019606.pdf
R000395,115,2017-08-29,"Benham, KY",Jobs for the Future,500018221,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018221.pdf
R000395,115,2017-08-29,"Pikeville, KY",Jobs for the Future,500018221,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018221.pdf
R000395,115,2017-05-11,"Baltimore, MD",The Congressional Institute,500017458,https://disclosures-clerk.house.gov/gtimages/ST/2017/500017458.pdf
R000395,114,2016-05-19,"Hot Springs, VA",The Congressional Institute,500015846,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015846.pdf
R000395,114,2016-03-28,"Kyiv, Ukraine",American Center for a European Ukraine,500015557,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015557.pdf
R000395,114,2015-11-11,"Atlanta, GA",ACT | The App Association,500014852,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014852.pdf
R000395,114,2015-11-07,"Blantyre, Malawi",International Conservation Caucus Foundation,500014909,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014909.pdf
R000395,114,2015-11-07,"Lilongwe, Malawi",International Conservation Caucus Foundation,500014909,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014909.pdf
B001257,117,2022-08-04,"Mineral, VA",Foundation for Nuclear Studies,500025029,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025029.pdf
B001257,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024639,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024639.pdf
B001257,117,2022-06-01,"Williamsburg, VA",congressional Institute,500024603,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024603.pdf
B001257,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023685,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023685.pdf
B001257,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023283,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023283.pdf
B001257,116,2020-02-19,"White Sulpher Springs, WV",Congressional Institute,500022983,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022983.pdf
B001257,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021595,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021595.pdf
B001257,116,2019-05-19,"Nashville, TN",U.S. Association of Former Members of Congress,500021331,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021331.pdf
B001257,116,2019-05-02,"Baltimore, MD",Congressional Institute,500021168,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021168.pdf
B001257,116,2019-03-14,"Istanbul, Turkey",Humpty Dumpty Institute; American Global Institute; Mr. Yousif Ahmed Yousif,500020835,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020835.pdf
B001257,116,2019-03-14,"Khartoum, Sudan",Humpty Dumpty Institute; American Global Institute; Mr. Yousif Ahmed Yousif,500020835,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020835.pdf
B001257,116,2019-03-14,"Istanbul, Turkey",Humpty Dumpty Institute; American Global Institute; Mr. Yousif Ahmed Yousif,500020836,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020836.pdf
B001257,116,2019-03-14,"Khartoum, Sudan",Humpty Dumpty Institute; American Global Institute; Mr. Yousif Ahmed Yousif,500020836,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020836.pdf
B001257,115,2018-03-08,"Cambridge, MD",Congressional Institute,500019145,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019145.pdf
B001257,115,2017-09-30,"Reykjavic, Iceland",US Association of Former Members of Congress,500018299,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018299.pdf
B001257,115,2017-09-30,"Selfoss, Iceland",US Association of Former Members of Congress,500018299,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018299.pdf
B001257,115,2017-05-11,"Baltimore, MD",The Congressional Institute,500017518,https://disclosures-clerk.house.gov/gtimages/ST/2017/500017518.pdf
B001257,114,2016-05-16,"Boston, MA",National Cable & Telecommunicaitons Association,500015756,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015756.pdf
B001257,114,2016-03-17,"Baltimore, MD",The Congressional Institute,500015572,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015572.pdf
B001257,114,2015-10-14,"Islamorada, FL","Everglades Foundation, Inc.",500014717,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014717.pdf
S001156,118,2023-05-19,"Lovettsville, VA",American Society for the Prevention of Cruelty to Animals,500026408,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026408.pdf
S001156,118,2023-02-21,Colombia,"Aspen Institute, Inc., Rockefeller Brothers Fund, and Carnegie Corporation of New York",500025953,https://disclosures-clerk.house.gov/gtimages/MT/2023/500025953.pdf
S001156,117,2022-11-09,Spain,Ripon Society and the Franklin Center for Global Policy Exchange,500025647,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025647.pdf
S001156,117,2022-04-20,"Boston, MA",Massachusetts Institute of Technology and Raymond Frankel Foundation,500024338,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024338.pdf
S001156,117,2021-11-18,United Kingdom,Association of Marshall Scholars,500023910,https://disclosures-clerk.house.gov/gtimages/MT/2021/500023910.pdf
S001156,116,2020-02-18,"Los Angeles, CA",Motion Picture Association,500022878,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022878.pdf
S001156,116,2020-02-18,"Universal City, CA",Motion Picture Association,500022878,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022878.pdf
S001156,116,2020-02-15,"Kyoto, Japan",US Association of Former Members of Congress,500022876,https://disclosures-clerk.house.gov/gtimages/MT/2020/500022876.pdf
S001156,116,2020-02-15,"Tokyo, Japan",US Association of Former Members of Congress,500022876,https://disclosures-clerk.house.gov/gtimages/MT/2020/500022876.pdf
S001156,116,2019-12-12,"Oxford, United Kingdom",Hudson Institute,500022684,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022684.pdf
S001156,116,2019-12-12,"London, United Kingdom",Hudson Institute,500022684,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022684.pdf
S001156,116,2019-12-12,"Oxford, United Kingdon",Hudson Institute,500022684,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022684.pdf
S001156,116,2019-04-05,"Middleburg, VA",Center Forward,500020909,https://disclosures-clerk.house.gov/gtimages/ST/2019/500020909.pdf
S001156,115,2018-12-13,"London, United Kingdom",Hudson Institute; Henry Jackson Society,500020607,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020607.pdf
S001156,115,2018-12-13,"Oxford, United Kingdom",Hudson Institute; Henry Jackson Society,500020607,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020607.pdf
S001156,115,2018-04-13,"Middleburg, VA",Center Forward,500019393,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019393.pdf
S001156,115,2017-07-05,"Gibraltar, United Kingdom",Advanced Leadership Foundation,500017865,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017865.pdf
S001156,115,2017-07-05,"Malaga, Spain",Advanced Leadership Foundation,500017865,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017865.pdf
S001156,115,2017-07-05,"Ourense, Spain",Advanced Leadership Foundation,500017865,https://disclosures-clerk.house.gov/gtimages/MT/2017/500017865.pdf
S001156,115,2017-02-03,"Baltimore, MD",Progressive Congress,500016796,https://disclosures-clerk.house.gov/gtimages/MT/2017/500016796.pdf
S001150,118,2023-08-22,"Wilmington, DE",Jobs for the Future and Bill & Melinda Gates Foundation,500027024,https://disclosures-clerk.house.gov/gtimages/ST/2023/500027024.pdf
S001150,118,2023-04-12,"Chicago, IL","Jobs for the Future, the Bill & Melinda Gates Foundation, and Conrad N. Hilton Foundation",500026187,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026187.pdf
S001150,118,2023-02-22,"Miami, FL",Florida East Coast Industries,500026171,https://disclosures-clerk.house.gov/gtimages/ST/2023/500026171.pdf
S001150,118,2023-02-22,"Miami, FL",Florida East Coast Industries,500025863,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025863.pdf
S001150,117,2022-08-23,"Boston, MA","Jobs for the Future, Lumina Foundation, and the Bill & Melinda Gates Foundation",500025227,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025227.pdf
S001150,117,2022-08-08,"Stanford, CA",Stanford University,500025103,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025103.pdf
S001150,116,2019-11-03,"Brussels, Belgium",Third Way Foundation,500022575,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022575.pdf
S001150,116,2019-11-03,"Paris, France",Third Way Foundation,500022575,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022575.pdf
S001150,116,2019-11-03,"Rome, Italy",Third Way Foundation,500022575,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022575.pdf
S001150,116,2019-08-24,Ukraine,Atlantic Council's Eurasia Center,500022181,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022181.pdf
S001150,116,2019-08-19,"Palo Alto, CA",Stanford University,500022047,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022047.pdf
