member_id,member_name,member_begin_date,congress,chamber,committee_id
W000815,Brad Wenstrup,,118,house,HSIG
C001072,André Carson,,118,house,HSIG
C001091,Joaquín Castro,,118,house,HSIG
C001087,Rick Crawford,,118,house,HSIG
K000391,Raja Krishnamoorthi,,118,house,HSIG
S001196,Elise Stefanik,,118,house,HSIG
C001121,Jason Crow,,118,house,HSIG
K000388,Trent Kelly,,118,house,HSIG
B001287,Ami Bera,,118,house,HSIG
L000585,Darin M. LaHood,,118,house,HSIG
P000610,Stacey Plaskett,,118,house,HSIG
F000466,Brian Fitzpatrick,,118,house,HSIG
G000583,Josh Gottheimer,,118,house,HSIG
G000579,Mike Gallagher,,118,house,HSIG
G000585,Jimmy Gomez,,118,house,HSIG
S001189,Austin Scott,,118,house,HSIG
H001085,Chrissy Houlahan,,118,house,HSIG
H001072,French Hill,,118,house,HSIG
S001209,Abigail Spanberger,,118,house,HSIG
C001120,Dan Crenshaw,,118,house,HSIG
W000823,Michael Waltz,,118,house,HSIG
G000061,Mike Garcia,,118,house,HSIG
G000579,Mike Gallagher,,118,house,HSZS
K000391,Raja Krishnamoorthi,,118,house,HSZS
W000804,Robert J. Wittman,,118,house,HSZS
C001066,Kathy Castor,,118,house,HSZS
L000569,Blaine Luetkemeyer,,118,house,HSZS
C001072,André Carson,,118,house,HSZS
B001282,Andy Barr,,118,house,HSZS
M001196,Seth Moulton,,118,house,HSZS
N000189,Dan Newhouse,,118,house,HSZS
K000389,Ro Khanna,,118,house,HSZS
M001194,John Moolenaar,,118,house,HSZS
K000394,Andy Kim,,118,house,HSZS
L000585,Darin M. LaHood,,118,house,HSZS
S001207,Mikie Sherrill,,118,house,HSZS
D000628,Neal Dunn,,118,house,HSZS
S001215,Haley Stevens,,118,house,HSZS
B001299,Jim Banks,,118,house,HSZS
A000148,Jake Auchincloss,,118,house,HSZS
J000301,Dusty Johnson,,118,house,HSZS
T000486,Ritchie Torres,,118,house,HSZS
S001135,Michelle Steel,,118,house,HSZS
B001313,Shontel Brown,,118,house,HSZS
H001091,Ashley Hinson,,118,house,HSZS
G000593,Carlos Giménez,,118,house,HSZS
W000815,Brad Wenstrup,,118,house,HSVC
R000599,Raul Ruiz,,118,house,HSVC
M000317,Nicole Malliotakis,,118,house,HSVC
D000624,Debbie Dingell,,118,house,HSVC
M001215,Mariannette Miller-Meeks,,118,house,HSVC
M000687,Kweisi Mfume,,118,house,HSVC
L000589,Debbie Lesko,,118,house,HSVC
R000305,Deborah Ross,,118,house,HSVC
C001115,Michael Cloud,,118,house,HSVC
G000598,Robert Garcia,,118,house,HSVC
J000302,John Joyce,,118,house,HSVC
B001287,Ami Bera,,118,house,HSVC
G000596,Marjorie Taylor Greene,,118,house,HSVC
T000487,Jill Tokuda,,118,house,HSVC
J000304,Ronny Jackson,,118,house,HSVC
M001218,Rich McCormick,,118,house,HSVC
J000289,Jim Jordan,,118,house,HSFD
P000610,Stacey Plaskett,,118,house,HSFD
I000056,Darrell Issa,,118,house,HSFD
L000562,Stephen F. Lynch,,118,house,HSFD
M001184,Thomas Massie,,118,house,HSFD
S001156,Linda T. Sánchez,,118,house,HSFD
W000797,Debbie Wasserman Schultz,,118,house,HSFD
S001196,Elise Stefanik,,118,house,HSFD
C001078,Gerald E. Connolly,,118,house,HSFD
J000299,Mike Johnson,,118,house,HSFD
G000559,John Garamendi,,118,house,HSFD
G000578,Matt Gaetz,,118,house,HSFD
A000376,Colin Allred,,118,house,HSFD
A000377,Kelly Armstrong,,118,house,HSFD
G000587,Sylvia Garcia,,118,house,HSFD
S001214,Greg Steube,,118,house,HSFD
G000599,Dan Goldman,,118,house,HSFD
B001311,Dan Bishop,,118,house,HSFD
C001039,Kat Cammack,,118,house,HSFD
H001096,Harriet Hageman,,118,house,HSFD
S000770,Debbie Stabenow,,118,senate,SSAF
B001236,John Boozman,,118,senate,SSAF
B000944,Sherrod Brown,,118,senate,SSAF
M000355,Mitch McConnell,,118,senate,SSAF
K000367,Amy Klobuchar,,118,senate,SSAF
H001061,John Hoeven,,118,senate,SSAF
B001267,Michael Bennet,,118,senate,SSAF
E000295,Joni Ernst,,118,senate,SSAF
G000555,Kirsten E. Gillibrand,,118,senate,SSAF
H001079,Cindy Hyde-Smith,,118,senate,SSAF
S001203,Tina Smith,,118,senate,SSAF
M001198,Roger Marshall,,118,senate,SSAF
D000563,Richard J. Durbin,,118,senate,SSAF
T000278,Tommy Tuberville,,118,senate,SSAF
B001288,Cory Booker,,118,senate,SSAF
B001310,Mike Braun,,118,senate,SSAF
L000570,Ben Ray Luján,,118,senate,SSAF
G000386,Charles E. Grassley,,118,senate,SSAF
W000790,Raphael Warnock,,118,senate,SSAF
T000250,John Thune,,118,senate,SSAF
W000800,Peter Welch,,118,senate,SSAF
F000463,Deb Fischer,,118,senate,SSAF
F000479,John Fetterman,,118,senate,SSAF
M001111,Patty Murray,,118,senate,SSAP
C001035,Susan Collins,,118,senate,SSAP
M000355,Mitch McConnell,,118,senate,SSAP
D000563,Richard J. Durbin,,118,senate,SSAP
M001153,Lisa Murkowski,,118,senate,SSAP
R000122,Jack Reed,,118,senate,SSAP
G000359,Lindsey Graham,,118,senate,SSAP
T000464,Jon Tester,,118,senate,SSAP
M000934,Jerry Moran,,118,senate,SSAP
S001181,Jeanne Shaheen,,118,senate,SSAP
H001061,John Hoeven,,118,senate,SSAP
M001176,Jeff Merkley,,118,senate,SSAP
B001236,John Boozman,,118,senate,SSAP
C001088,Christopher A. Coons,,118,senate,SSAP
C001047,Shelley Moore Capito,,118,senate,SSAP
S001194,Brian Schatz,,118,senate,SSAP
K000393,John Kennedy,,118,senate,SSAP
B001230,Tammy Baldwin,,118,senate,SSAP
H001079,Cindy Hyde-Smith,,118,senate,SSAP
M001169,Christopher S. Murphy,,118,senate,SSAP
H000601,Bill Hagerty,,118,senate,SSAP
M001183,Joe Manchin III,,118,senate,SSAP
B001319,Katie Britt,,118,senate,SSAP
V000128,Chris Van Hollen,,118,senate,SSAP
R000595,Marco Rubio,,118,senate,SSAP
H001046,Martin Heinrich,,118,senate,SSAP
F000463,Deb Fischer,,118,senate,SSAP
P000595,Gary Peters,,118,senate,SSAP
R000122,Jack Reed,,118,senate,SSAS
W000437,Roger Wicker,,118,senate,SSAS
S001181,Jeanne Shaheen,,118,senate,SSAS
F000463,Deb Fischer,,118,senate,SSAS
G000555,Kirsten E. Gillibrand,,118,senate,SSAS
C001095,Tom Cotton,,118,senate,SSAS
B001277,Richard Blumenthal,,118,senate,SSAS
R000605,Mike Rounds,,118,senate,SSAS
H001042,Mazie K. Hirono,,118,senate,SSAS
E000295,Joni Ernst,,118,senate,SSAS
K000384,Tim Kaine,,118,senate,SSAS
S001198,Dan Sullivan,,118,senate,SSAS
K000383,Angus King,,118,senate,SSAS
C001096,Kevin Cramer,,118,senate,SSAS
W000817,Elizabeth Warren,,118,senate,SSAS
S001217,Rick Scott,,118,senate,SSAS
P000595,Gary Peters,,118,senate,SSAS
T000278,Tommy Tuberville,,118,senate,SSAS
M001183,Joe Manchin III,,118,senate,SSAS
M001190,Markwayne Mullin,,118,senate,SSAS
D000622,Tammy Duckworth,,118,senate,SSAS
B001305,Ted Budd,,118,senate,SSAS
R000608,Jacky Rosen,,118,senate,SSAS
S001227,Eric Schmitt,,118,senate,SSAS
K000377,Mark Kelly,,118,senate,SSAS
B000944,Sherrod Brown,,118,senate,SSBK
S001184,Tim Scott,,118,senate,SSBK
R000122,Jack Reed,,118,senate,SSBK
C000880,Michael D. Crapo,,118,senate,SSBK
M000639,Robert Menendez,,118,senate,SSBK
R000605,Mike Rounds,,118,senate,SSBK
T000464,Jon Tester,,118,senate,SSBK
T000476,Thom Tillis,,118,senate,SSBK
W000805,Mark Warner,,118,senate,SSBK
K000393,John Kennedy,,118,senate,SSBK
W000817,Elizabeth Warren,,118,senate,SSBK
H000601,Bill Hagerty,,118,senate,SSBK
V000128,Chris Van Hollen,,118,senate,SSBK
L000571,Cynthia M. Lummis,,118,senate,SSBK
C001113,Catherine Cortez Masto,,118,senate,SSBK
V000137,J.D. Vance,,118,senate,SSBK
S001203,Tina Smith,,118,senate,SSBK
B001319,Katie Britt,,118,senate,SSBK
S001191,Kyrsten Sinema,,118,senate,SSBK
C001096,Kevin Cramer,,118,senate,SSBK
W000790,Raphael Warnock,,118,senate,SSBK
D000618,Steve Daines,,118,senate,SSBK
F000479,John Fetterman,,118,senate,SSBK
C001098,Ted Cruz,,118,senate,SSCM
C000127,Maria Cantwell,,118,senate,SSCM
T000250,John Thune,,118,senate,SSCM
K000367,Amy Klobuchar,,118,senate,SSCM
W000437,Roger Wicker,,118,senate,SSCM
S001194,Brian Schatz,,118,senate,SSCM
M000133,Edward J. Markey,,118,senate,SSCM
F000463,Deb Fischer,,118,senate,SSCM
P000595,Gary Peters,,118,senate,SSCM
M000934,Jerry Moran,,118,senate,SSCM
B001230,Tammy Baldwin,,118,senate,SSCM
S001198,Dan Sullivan,,118,senate,SSCM
D000622,Tammy Duckworth,,118,senate,SSCM
B001243,Marsha Blackburn,,118,senate,SSCM
T000464,Jon Tester,,118,senate,SSCM
Y000064,Todd Young,,118,senate,SSCM
S001191,Kyrsten Sinema,,118,senate,SSCM
B001305,Ted Budd,,118,senate,SSCM
R000608,Jacky Rosen,,118,senate,SSCM
S001227,Eric Schmitt,,118,senate,SSCM
L000570,Ben Ray Luján,,118,senate,SSCM
V000137,J.D. Vance,,118,senate,SSCM
H000273,John Hickenlooper,,118,senate,SSCM
C001047,Shelley Moore Capito,,118,senate,SSCM
W000790,Raphael Warnock,,118,senate,SSCM
L000571,Cynthia M. Lummis,,118,senate,SSCM
W000800,Peter Welch,,118,senate,SSCM
M001183,Joe Manchin III,,118,senate,SSEG
B001261,John Barrasso,,118,senate,SSEG
W000779,Ron Wyden,,118,senate,SSEG
R000584,Jim Risch,,118,senate,SSEG
C000127,Maria Cantwell,,118,senate,SSEG
L000577,Mike Lee,,118,senate,SSEG
S000033,Bernard Sanders,,118,senate,SSEG
D000618,Steve Daines,,118,senate,SSEG
H001046,Martin Heinrich,,118,senate,SSEG
M001153,Lisa Murkowski,,118,senate,SSEG
H001042,Mazie K. Hirono,,118,senate,SSEG
H001061,John Hoeven,,118,senate,SSEG
K000383,Angus King,,118,senate,SSEG
C001075,Bill Cassidy,,118,senate,SSEG
C001113,Catherine Cortez Masto,,118,senate,SSEG
H001079,Cindy Hyde-Smith,,118,senate,SSEG
K000377,Mark Kelly,,118,senate,SSEG
H001089,Joshua Hawley,,118,senate,SSEG
H000273,John Hickenlooper,,118,senate,SSEG
C000174,Thomas R. Carper,,118,senate,SSEV
C001047,Shelley Moore Capito,,118,senate,SSEV
C000141,Benjamin L. Cardin,,118,senate,SSEV
C001096,Kevin Cramer,,118,senate,SSEV
S000033,Bernard Sanders,,118,senate,SSEV
L000571,Cynthia M. Lummis,,118,senate,SSEV
W000802,Sheldon Whitehouse,,118,senate,SSEV
M001190,Markwayne Mullin,,118,senate,SSEV
M001176,Jeff Merkley,,118,senate,SSEV
R000618,Pete Ricketts,,118,senate,SSEV
M000133,Edward J. Markey,,118,senate,SSEV
B001236,John Boozman,,118,senate,SSEV
S000770,Debbie Stabenow,,118,senate,SSEV
W000437,Roger Wicker,,118,senate,SSEV
K000377,Mark Kelly,,118,senate,SSEV
S001198,Dan Sullivan,,118,senate,SSEV
P000145,Alex Padilla,,118,senate,SSEV
G000359,Lindsey Graham,,118,senate,SSEV
F000479,John Fetterman,,118,senate,SSEV
W000779,Ron Wyden,,118,senate,SSFI
C000880,Michael D. Crapo,,118,senate,SSFI
S000770,Debbie Stabenow,,118,senate,SSFI
G000386,Charles E. Grassley,,118,senate,SSFI
C000127,Maria Cantwell,,118,senate,SSFI
C001056,John Cornyn,,118,senate,SSFI
M000639,Robert Menendez,,118,senate,SSFI
T000250,John Thune,,118,senate,SSFI
C000174,Thomas R. Carper,,118,senate,SSFI
S001184,Tim Scott,,118,senate,SSFI
C000141,Benjamin L. Cardin,,118,senate,SSFI
C001075,Bill Cassidy,,118,senate,SSFI
B000944,Sherrod Brown,,118,senate,SSFI
L000575,James Lankford,,118,senate,SSFI
B001267,Michael Bennet,,118,senate,SSFI
D000618,Steve Daines,,118,senate,SSFI
C001070,Bob Casey,,118,senate,SSFI
Y000064,Todd Young,,118,senate,SSFI
W000805,Mark Warner,,118,senate,SSFI
B001261,John Barrasso,,118,senate,SSFI
W000802,Sheldon Whitehouse,,118,senate,SSFI
J000293,Ron Johnson,,118,senate,SSFI
H001076,Margaret Hassan,,118,senate,SSFI
T000476,Thom Tillis,,118,senate,SSFI
C001113,Catherine Cortez Masto,,118,senate,SSFI
B001243,Marsha Blackburn,,118,senate,SSFI
W000817,Elizabeth Warren,,118,senate,SSFI
M000639,Robert Menendez,,118,senate,SSFR
R000584,Jim Risch,,118,senate,SSFR
C000141,Benjamin L. Cardin,,118,senate,SSFR
R000595,Marco Rubio,,118,senate,SSFR
S001181,Jeanne Shaheen,,118,senate,SSFR
R000615,Mitt Romney,,118,senate,SSFR
C001088,Christopher A. Coons,,118,senate,SSFR
R000618,Pete Ricketts,,118,senate,SSFR
M001169,Christopher S. Murphy,,118,senate,SSFR
P000603,Rand Paul,,118,senate,SSFR
K000384,Tim Kaine,,118,senate,SSFR
Y000064,Todd Young,,118,senate,SSFR
M001176,Jeff Merkley,,118,senate,SSFR
B001261,John Barrasso,,118,senate,SSFR
B001288,Cory Booker,,118,senate,SSFR
C001098,Ted Cruz,,118,senate,SSFR
S001194,Brian Schatz,,118,senate,SSFR
H000601,Bill Hagerty,,118,senate,SSFR
V000128,Chris Van Hollen,,118,senate,SSFR
S001184,Tim Scott,,118,senate,SSFR
D000622,Tammy Duckworth,,118,senate,SSFR
S000033,Bernard Sanders,,118,senate,SSHR
C001075,Bill Cassidy,,118,senate,SSHR
M001111,Patty Murray,,118,senate,SSHR
P000603,Rand Paul,,118,senate,SSHR
C001070,Bob Casey,,118,senate,SSHR
C001035,Susan Collins,,118,senate,SSHR
B001230,Tammy Baldwin,,118,senate,SSHR
M001153,Lisa Murkowski,,118,senate,SSHR
M001169,Christopher S. Murphy,,118,senate,SSHR
B001310,Mike Braun,,118,senate,SSHR
K000384,Tim Kaine,,118,senate,SSHR
M001198,Roger Marshall,,118,senate,SSHR
H001076,Margaret Hassan,,118,senate,SSHR
R000615,Mitt Romney,,118,senate,SSHR
S001203,Tina Smith,,118,senate,SSHR
T000278,Tommy Tuberville,,118,senate,SSHR
L000570,Ben Ray Luján,,118,senate,SSHR
M001190,Markwayne Mullin,,118,senate,SSHR
H000273,John Hickenlooper,,118,senate,SSHR
B001305,Ted Budd,,118,senate,SSHR
M000133,Edward J. Markey,,118,senate,SSHR
P000595,Gary Peters,,118,senate,SSGA
P000603,Rand Paul,,118,senate,SSGA
C000174,Thomas R. Carper,,118,senate,SSGA
J000293,Ron Johnson,,118,senate,SSGA
H001076,Margaret Hassan,,118,senate,SSGA
L000575,James Lankford,,118,senate,SSGA
S001191,Kyrsten Sinema,,118,senate,SSGA
R000615,Mitt Romney,,118,senate,SSGA
R000608,Jacky Rosen,,118,senate,SSGA
S001217,Rick Scott,,118,senate,SSGA
P000145,Alex Padilla,,118,senate,SSGA
H001089,Joshua Hawley,,118,senate,SSGA
O000174,Jon Ossoff,,118,senate,SSGA
M001198,Roger Marshall,,118,senate,SSGA
B001277,Richard Blumenthal,,118,senate,SSGA
S001194,Brian Schatz,,118,senate,SLIA
M001153,Lisa Murkowski,,118,senate,SLIA
C000127,Maria Cantwell,,118,senate,SLIA
H001061,John Hoeven,,118,senate,SLIA
T000464,Jon Tester,,118,senate,SLIA
D000618,Steve Daines,,118,senate,SLIA
C001113,Catherine Cortez Masto,,118,senate,SLIA
M001190,Markwayne Mullin,,118,senate,SLIA
S001203,Tina Smith,,118,senate,SLIA
R000605,Mike Rounds,,118,senate,SLIA
L000570,Ben Ray Luján,,118,senate,SLIA
K000367,Amy Klobuchar,,118,senate,SSRA
F000463,Deb Fischer,,118,senate,SSRA
M000355,Mitch McConnell,,118,senate,SSRA
S000148,Charles E. Schumer,,118,senate,SSRA
C001098,Ted Cruz,,118,senate,SSRA
W000805,Mark Warner,,118,senate,SSRA
C001047,Shelley Moore Capito,,118,senate,SSRA
M001176,Jeff Merkley,,118,senate,SSRA
W000437,Roger Wicker,,118,senate,SSRA
P000145,Alex Padilla,,118,senate,SSRA
H001079,Cindy Hyde-Smith,,118,senate,SSRA
O000174,Jon Ossoff,,118,senate,SSRA
H000601,Bill Hagerty,,118,senate,SSRA
B001267,Michael Bennet,,118,senate,SSRA
B001319,Katie Britt,,118,senate,SSRA
W000800,Peter Welch,,118,senate,SSRA
C000141,Benjamin L. Cardin,,118,senate,SSSB
E000295,Joni Ernst,,118,senate,SSSB
C000127,Maria Cantwell,,118,senate,SSSB
R000595,Marco Rubio,,118,senate,SSSB
S001181,Jeanne Shaheen,,118,senate,SSSB
R000584,Jim Risch,,118,senate,SSSB
M000133,Edward J. Markey,,118,senate,SSSB
P000603,Rand Paul,,118,senate,SSSB
B001288,Cory Booker,,118,senate,SSSB
S001184,Tim Scott,,118,senate,SSSB
C001088,Christopher A. Coons,,118,senate,SSSB
Y000064,Todd Young,,118,senate,SSSB
H001042,Mazie K. Hirono,,118,senate,SSSB
K000393,John Kennedy,,118,senate,SSSB
D000622,Tammy Duckworth,,118,senate,SSSB
H001089,Joshua Hawley,,118,senate,SSSB
R000608,Jacky Rosen,,118,senate,SSSB
B001305,Ted Budd,,118,senate,SSSB
H000273,John Hickenlooper,,118,senate,SSSB
W000802,Sheldon Whitehouse,,118,senate,SSBU
G000386,Charles E. Grassley,,118,senate,SSBU
M001111,Patty Murray,,118,senate,SSBU
C000880,Michael D. Crapo,,118,senate,SSBU
W000779,Ron Wyden,,118,senate,SSBU
G000359,Lindsey Graham,,118,senate,SSBU
S000770,Debbie Stabenow,,118,senate,SSBU
J000293,Ron Johnson,,118,senate,SSBU
S000033,Bernard Sanders,,118,senate,SSBU
R000615,Mitt Romney,,118,senate,SSBU
W000805,Mark Warner,,118,senate,SSBU
M001198,Roger Marshall,,118,senate,SSBU
M001176,Jeff Merkley,,118,senate,SSBU
B001310,Mike Braun,,118,senate,SSBU
K000384,Tim Kaine,,118,senate,SSBU
K000393,John Kennedy,,118,senate,SSBU
V000128,Chris Van Hollen,,118,senate,SSBU
S001217,Rick Scott,,118,senate,SSBU
L000570,Ben Ray Luján,,118,senate,SSBU
L000577,Mike Lee,,118,senate,SSBU
P000145,Alex Padilla,,118,senate,SSBU
D000563,Richard J. Durbin,,118,senate,SSJU
G000359,Lindsey Graham,,118,senate,SSJU
G000386,Charles E. Grassley,,118,senate,SSJU
W000802,Sheldon Whitehouse,,118,senate,SSJU
C001056,John Cornyn,,118,senate,SSJU
K000367,Amy Klobuchar,,118,senate,SSJU
L000577,Mike Lee,,118,senate,SSJU
C001088,Christopher A. Coons,,118,senate,SSJU
C001098,Ted Cruz,,118,senate,SSJU
B001277,Richard Blumenthal,,118,senate,SSJU
H001089,Joshua Hawley,,118,senate,SSJU
H001042,Mazie K. Hirono,,118,senate,SSJU
C001095,Tom Cotton,,118,senate,SSJU
B001288,Cory Booker,,118,senate,SSJU
K000393,John Kennedy,,118,senate,SSJU
P000145,Alex Padilla,,118,senate,SSJU
T000476,Thom Tillis,,118,senate,SSJU
O000174,Jon Ossoff,,118,senate,SSJU
B001243,Marsha Blackburn,,118,senate,SSJU
W000800,Peter Welch,,118,senate,SSJU
T000464,Jon Tester,,118,senate,SSVA
M000934,Jerry Moran,,118,senate,SSVA
M001111,Patty Murray,,118,senate,SSVA
B001236,John Boozman,,118,senate,SSVA
S000033,Bernard Sanders,,118,senate,SSVA
C001075,Bill Cassidy,,118,senate,SSVA
B000944,Sherrod Brown,,118,senate,SSVA
R000605,Mike Rounds,,118,senate,SSVA
B001277,Richard Blumenthal,,118,senate,SSVA
T000476,Thom Tillis,,118,senate,SSVA
H001042,Mazie K. Hirono,,118,senate,SSVA
S001198,Dan Sullivan,,118,senate,SSVA
M001183,Joe Manchin III,,118,senate,SSVA
B001243,Marsha Blackburn,,118,senate,SSVA
S001191,Kyrsten Sinema,,118,senate,SSVA
C001096,Kevin Cramer,,118,senate,SSVA
H001076,Margaret Hassan,,118,senate,SSVA
T000278,Tommy Tuberville,,118,senate,SSVA
K000383,Angus King,,118,senate,SSVA
C001088,Christopher A. Coons,,118,senate,SLET
L000575,James Lankford,,118,senate,SLET
S001194,Brian Schatz,,118,senate,SLET
R000584,Jim Risch,,118,senate,SLET
S001181,Jeanne Shaheen,,118,senate,SLET
F000463,Deb Fischer,,118,senate,SLET
W000805,Mark Warner,,118,senate,SLIN
R000595,Marco Rubio,,118,senate,SLIN
R000584,Jim Risch,,118,senate,SLIN
W000779,Ron Wyden,,118,senate,SLIN
C001035,Susan Collins,,118,senate,SLIN
H001046,Martin Heinrich,,118,senate,SLIN
C001095,Tom Cotton,,118,senate,SLIN
K000383,Angus King,,118,senate,SLIN
C001056,John Cornyn,,118,senate,SLIN
B001267,Michael Bennet,,118,senate,SLIN
M000934,Jerry Moran,,118,senate,SLIN
C001070,Bob Casey,,118,senate,SLIN
L000575,James Lankford,,118,senate,SLIN
G000555,Kirsten E. Gillibrand,,118,senate,SLIN
R000605,Mike Rounds,,118,senate,SLIN
O000174,Jon Ossoff,,118,senate,SLIN
M000355,Mitch McConnell,,118,senate,SLIN
R000122,Jack Reed,,118,senate,SLIN
W000437,Roger Wicker,,118,senate,SLIN
S000148,Charles E. Schumer,,118,senate,SLIN
C001070,Bob Casey,,118,senate,SPAG
B001310,Mike Braun,,118,senate,SPAG
G000555,Kirsten E. Gillibrand,,118,senate,SPAG
S001184,Tim Scott,,118,senate,SPAG
B001277,Richard Blumenthal,,118,senate,SPAG
R000595,Marco Rubio,,118,senate,SPAG
W000817,Elizabeth Warren,,118,senate,SPAG
S001217,Rick Scott,,118,senate,SPAG
K000377,Mark Kelly,,118,senate,SPAG
V000137,J.D. Vance,,118,senate,SPAG
W000790,Raphael Warnock,,118,senate,SPAG
R000618,Pete Ricketts,,118,senate,SPAG
F000479,John Fetterman,,118,senate,SPAG
W000802,Sheldon Whitehouse,,118,senate,SCNC
G000386,Charles E. Grassley,,118,senate,SCNC
B001277,Richard Blumenthal,,118,senate,SCNC
C001056,John Cornyn,,118,senate,SCNC
H001076,Margaret Hassan,,118,senate,SCNC
R000584,Jim Risch,,118,senate,SCNC
L000570,Ben Ray Luján,,118,senate,SCNC
C000141,Benjamin L. Cardin,,118,joint,JCSE
W000437,Roger Wicker,,118,joint,JCSE
W000802,Sheldon Whitehouse,,118,joint,JCSE
B001236,John Boozman,,118,joint,JCSE
S001181,Jeanne Shaheen,,118,joint,JCSE
T000476,Thom Tillis,,118,joint,JCSE
B001277,Richard Blumenthal,,118,joint,JCSE
S001184,Tim Scott,,118,joint,JCSE
S001203,Tina Smith,,118,joint,JCSE
K000367,Amy Klobuchar,,118,joint,JSPR
S001213,Bryan Steil,,118,joint,JSPR
F000463,Deb Fischer,,118,joint,JSPR
M001176,Jeff Merkley,,118,joint,JSPR
G000568,Morgan Griffith,,118,joint,JSPR
H000601,Bill Hagerty,,118,joint,JSPR
P000145,Alex Padilla,,118,joint,JSPR
M001210,Greg Murphy,,118,joint,JSPR
M001206,Joe Morelle,,118,joint,JSPR
K000381,Derek Kilmer,,118,joint,JSPR
W000779,Ron Wyden,,118,joint,JSTX
S001195,Jason Smith,,118,joint,JSTX
C000880,Michael D. Crapo,,118,joint,JSTX
S000770,Debbie Stabenow,,118,joint,JSTX
B001260,Vern Buchanan,,118,joint,JSTX
G000386,Charles E. Grassley,,118,joint,JSTX
C000127,Maria Cantwell,,118,joint,JSTX
S001172,Adrian Smith,,118,joint,JSTX
N000015,Richard E. Neal,,118,joint,JSTX
D000399,Lloyd Doggett,,118,joint,JSTX
K000367,Amy Klobuchar,,118,joint,JSLC
S001213,Bryan Steil,,118,joint,JSLC
F000463,Deb Fischer,,118,joint,JSLC
W000805,Mark Warner,,118,joint,JSLC
A000369,Mark Amodei,,118,joint,JSLC
H001079,Cindy Hyde-Smith,,118,joint,JSLC
O000174,Jon Ossoff,,118,joint,JSLC
C001126,Mike Carey,,118,joint,JSLC
M001206,Joe Morelle,,118,joint,JSLC
S001185,Terri Sewell,,118,joint,JSLC
H001046,Martin Heinrich,,118,joint,JSEC
S001183,David Schweikert,,118,joint,JSEC
L000577,Mike Lee,,118,joint,JSEC
K000367,Amy Klobuchar,,118,joint,JSEC
A000375,Jodey Arrington,,118,joint,JSEC
C001095,Tom Cotton,,118,joint,JSEC
H001076,Margaret Hassan,,118,joint,JSEC
E000298,Ron Estes,,118,joint,JSEC
S001227,Eric Schmitt,,118,joint,JSEC
K000377,Mark Kelly,,118,joint,JSEC
F000465,A. Drew Ferguson,,118,joint,JSEC
V000137,J.D. Vance,,118,joint,JSEC
W000800,Peter Welch,,118,joint,JSEC
S001199,Lloyd Smucker,,118,joint,JSEC
F000479,John Fetterman,,118,joint,JSEC
M000317,Nicole Malliotakis,,118,joint,JSEC
B001292,Donald Beyer,,118,joint,JSEC
T000483,David Trone,,118,joint,JSEC
M001160,Gwen Moore,,118,joint,JSEC
P000618,Katie Porter,,118,joint,JSEC
