name,code,begin_date,end_date,parent_committee_id,member_id
Homeland Security,HSAP15,,2025-01-03,HSAP,R000609
Highways and Transit,HSPW12,,2025-01-03,HSPW,R000579
Tactical Air and Land Forces,HSAS25,,2025-01-03,HSAS,R000579
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,R000579
"Cyber, Information Technologies, and Innovation",HSAS35,,2025-01-03,HSAS,R000579
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,S001177
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,S001177
Federal Lands,HSII10,,2025-01-03,HSII,S001177
Indian and Insular Affairs,HSII24,,2025-01-03,HSII,S001177
Western Hemisphere,HSFA07,,2025-01-03,HSFA,S000168
"Global Health, Global Human Rights, and International Organizations",HSFA06,,2025-01-03,HSFA,S000168
"Innovation, Entrepreneurship, and Workforce Development",HSSM22,,2025-01-03,HSSM,S000168
Contracting and Infrastructure,HSSM23,,2025-01-03,HSSM,S000168
Forestry,HSAG15,,2025-01-03,HSAG,S001226
Research and Technology,HSSY15,,2025-01-03,HSSY,S001226
Energy,HSSY20,,2025-01-03,HSSY,S001226
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,S001226
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,S001226
Trade,HSWM04,,2025-01-03,HSWM,S001156
Social Security,HSWM01,,2025-01-03,HSWM,S001156
Tax,HSWM05,,2025-01-03,HSWM,S001156
Health,HSIF14,,2025-01-03,HSIF,S001168
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,S001168
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,S001168
Rules and Organization of the House,HSRU04,,2025-01-03,HSRU,S001205
The Constitution and Limited Government,HSJU10,,2025-01-03,HSJU,S001205
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,S001205
Oversight and Investigations,HSIF02,,2025-01-03,HSIF,S001145
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,S001145
"Innovation, Data, and Commerce",HSIF17,,2025-01-03,HSIF,S001145
"Courts, Intellectual Property, and the Internet",HSJU03,,2025-01-03,HSJU,S001150
Tax,HSWM05,,2025-01-03,HSWM,S001190
Oversight,HSWM06,,2025-01-03,HSWM,S001190
Aviation,HSPW05,,2025-01-03,HSPW,S001221
Coast Guard and Maritime Transportation,HSPW07,,2025-01-03,HSPW,S001221
Contracting and Infrastructure,HSSM23,,2025-01-03,HSSM,S001221
"Rural Development, Energy, and Supply Chains",HSSM21,,2025-01-03,HSSM,S001221
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,S001221
Health,HSIF14,,2025-01-03,HSIF,S001216
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,S001216
Social Security,HSWM01,,2025-01-03,HSWM,S001183
Tax,HSWM05,,2025-01-03,HSWM,S001183
Oversight,HSWM06,,2025-01-03,HSWM,S001183
Capital Markets,HSBA16,,2025-01-03,HSBA,S001157
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,S001157
"General Farm Commodities, Risk Management, and Credit",HSAG16,,2025-01-03,HSAG,S001189
Central Intelligence Agency,HSIG01,,2025-01-03,HSIG,S001189
National Security Agency and Cyber,HSIG02,,2025-01-03,HSIG,S001189
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,S001189
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,S001189
Readiness,HSAS03,,2025-01-03,HSAS,S001189
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,S001189
Technology Modernization,HSVR11,,2025-01-03,HSVR,S001224
Disability Assistance and Memorial Affairs,HSVR09,,2025-01-03,HSVR,S001224
Western Hemisphere,HSFA07,,2025-01-03,HSFA,S001224
Europe,HSFA14,,2025-01-03,HSFA,S001224
Government Operations and the Federal Workforce,HSGO24,,2025-01-03,HSGO,S000250
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,S000250
Capital Markets,HSBA16,,2025-01-03,HSBA,S000250
"National Security, the Border, and Foreign Affairs",HSGO06,,2025-01-03,HSGO,S000250
Work and Welfare,HSWM03,,2025-01-03,HSWM,S001185
Trade,HSWM04,,2025-01-03,HSWM,S001185
Military Personnel,HSAS02,,2025-01-03,HSAS,S001185
Health,HSWM02,,2025-01-03,HSWM,S001185
Elections,HSHA08,,2025-01-03,HSHA,S001185
Indo-Pacific,HSFA05,,2025-01-03,HSFA,S000344
Capital Markets,HSBA16,,2025-01-03,HSBA,S000344
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,S000344
"Middle East, North Africa, and Central Asia",HSFA13,,2025-01-03,HSFA,S000344
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,S000344
Tactical Air and Land Forces,HSAS25,,2025-01-03,HSAS,S001207
Readiness,HSAS03,,2025-01-03,HSAS,S001207
"Energy and Water Development, and Related Agencies",HSAP10,,2025-01-03,HSAP,S001148
"Interior, Environment, and Related Agencies",HSAP06,,2025-01-03,HSAP,S001148
"Labor, Health and Human Services, Education, and Related Agencies",HSAP07,,2025-01-03,HSAP,S001148
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,S001208
"Cyber, Information Technologies, and Innovation",HSAS35,,2025-01-03,HSAS,S001208
"Conservation, Research, and Biotechnology",HSAG14,,2025-01-03,HSAG,S001208
Work and Welfare,HSWM03,,2025-01-03,HSWM,S001172
Trade,HSWM04,,2025-01-03,HSWM,S001172
Health,HSWM02,,2025-01-03,HSWM,S001172
"Global Health, Global Human Rights, and International Organizations",HSFA06,,2025-01-03,HSFA,S000522
Africa,HSFA16,,2025-01-03,HSFA,S000522
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,S001199
Work and Welfare,HSWM03,,2025-01-03,HSWM,S001199
Trade,HSWM04,,2025-01-03,HSWM,S001199
Tax,HSWM05,,2025-01-03,HSWM,S001199
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,S001199
"Conservation, Research, and Biotechnology",HSAG14,,2025-01-03,HSAG,S001225
"General Farm Commodities, Risk Management, and Credit",HSAG16,,2025-01-03,HSAG,S001225
Energy,HSSY20,,2025-01-03,HSSY,S001225
Space and Aeronautics,HSSY16,,2025-01-03,HSSY,S001225
Communications and Technology,HSIF16,,2025-01-03,HSIF,S001200
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,S001200
"Innovation, Data, and Commerce",HSIF17,,2025-01-03,HSIF,S001200
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,S001209
National Intelligence Enterprise,HSIG06,,2025-01-03,HSIG,S001209
Defense Intelligence and Overhead Architecture,HSIG04,,2025-01-03,HSIG,S001209
"Conservation, Research, and Biotechnology",HSAG14,,2025-01-03,HSAG,S001209
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,S000929
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,S000929
Government Operations and the Federal Workforce,HSGO24,,2025-01-03,HSGO,S001218
Oversight and Investigations,HSII15,,2025-01-03,HSII,S001218
"Economic Growth, Energy Policy, and Regulatory Affairs",HSGO05,,2025-01-03,HSGO,S001218
Aviation,HSPW05,,2025-01-03,HSPW,S001211
Western Hemisphere,HSFA07,,2025-01-03,HSFA,S001211
Highways and Transit,HSPW12,,2025-01-03,HSPW,S001211
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,S001211
Aviation,HSPW05,,2025-01-03,HSPW,S001212
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,S001212
Highways and Transit,HSPW12,,2025-01-03,HSPW,S001212
Federal Lands,HSII10,,2025-01-03,HSII,S001212
"Rural Development, Energy, and Supply Chains",HSSM21,,2025-01-03,HSSM,S001212
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,S001212
Work and Welfare,HSWM03,,2025-01-03,HSWM,S001135
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,S001135
Health,HSWM02,,2025-01-03,HSWM,S001135
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,S001135
Workforce Protections,HSED10,,2025-01-03,HSED,S001196
Central Intelligence Agency,HSIG01,,2025-01-03,HSIG,S001196
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,S001196
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,S001196
Military Personnel,HSAS02,,2025-01-03,HSAS,S001196
Strategic Forces,HSAS29,,2025-01-03,HSAS,S001196
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,S001213
Capital Markets,HSBA16,,2025-01-03,HSBA,S001213
Trade,HSWM04,,2025-01-03,HSWM,S001214
Social Security,HSWM01,,2025-01-03,HSWM,S001214
Oversight,HSWM06,,2025-01-03,HSWM,S001214
Workforce Protections,HSED10,,2025-01-03,HSED,S001215
Research and Technology,HSSY15,,2025-01-03,HSSY,S001215
Defense Intelligence and Overhead Architecture,HSIG04,,2025-01-03,HSIG,S001192
Defense,HSAP02,,2025-01-03,HSAP,S001192
Oversight and Investigations,HSIG09,,2025-01-03,HSIG,S001192
"Interior, Environment, and Related Agencies",HSAP06,,2025-01-03,HSAP,S001192
"State, Foreign Operations, and Related Programs",HSAP04,,2025-01-03,HSAP,S001192
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,S001159
Highways and Transit,HSPW12,,2025-01-03,HSPW,S001159
Military Personnel,HSAS02,,2025-01-03,HSAS,S001159
Readiness,HSAS03,,2025-01-03,HSAS,S001159
"Oversight, Investigations, and Accountability",HSHM09,,2025-01-03,HSHM,S001220
Emergency Management and Technology,HSHM12,,2025-01-03,HSHM,S001220
Readiness,HSAS03,,2025-01-03,HSAS,S001220
Strategic Forces,HSAS29,,2025-01-03,HSAS,S001220
"Cyber, Information Technologies, and Innovation",HSAS35,,2025-01-03,HSAS,S001220
Space and Aeronautics,HSSY16,,2025-01-03,HSSY,S001220
Responsiveness and Accountability to Oversight,HSJU13,,2025-01-03,HSJU,S001193
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,S001193
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,S001193
Cybersecurity and Infrastructure Protection,HSHM08,,2025-01-03,HSHM,S001193
Highways and Transit,HSPW12,,2025-01-03,HSPW,S001223
Research and Technology,HSSY15,,2025-01-03,HSSY,S001223
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,S001223
Workforce Protections,HSED10,,2025-01-03,HSED,T000472
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,T000472
Work and Welfare,HSWM03,,2025-01-03,HSWM,T000478
Energy,HSSY20,,2025-01-03,HSSY,T000478
Health,HSWM02,,2025-01-03,HSWM,T000478
Oversight,HSWM06,,2025-01-03,HSWM,T000478
Border Security and Enforcement,HSHM11,,2025-01-03,HSHM,T000488
"Oversight, Investigations, and Accountability",HSHM09,,2025-01-03,HSHM,T000488
Transportation and Maritime Security,HSHM07,,2025-01-03,HSHM,T000488
"Innovation, Entrepreneurship, and Workforce Development",HSSM22,,2025-01-03,HSSM,T000488
Contracting and Infrastructure,HSSM23,,2025-01-03,HSSM,T000488
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,T000467
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,T000467
Health,HSWM02,,2025-01-03,HSWM,T000460
Tax,HSWM05,,2025-01-03,HSWM,T000460
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,T000165
Crime and Federal Government Surveillance,HSJU08,,2025-01-03,HSJU,T000165
Federal Lands,HSII10,,2025-01-03,HSII,T000165
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,T000165
Government Operations and the Federal Workforce,HSGO24,,2025-01-03,HSGO,T000480
"Cybersecurity, Information Technology, and Government Innovation",HSGO12,,2025-01-03,HSGO,T000480
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,T000480
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,T000480
Aviation,HSPW05,,2025-01-03,HSPW,T000468
"Counterterrorism, Law Enforcement, and Intelligence",HSHM05,,2025-01-03,HSHM,T000468
Europe,HSFA14,,2025-01-03,HSFA,T000468
Highways and Transit,HSPW12,,2025-01-03,HSPW,T000468
"Economic Development, Public Buildings, and Emergency Management",HSPW13,,2025-01-03,HSPW,T000468
Oversight and Accountability,HSFA17,,2025-01-03,HSFA,T000468
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,T000481
Housing and Insurance,HSBA04,,2025-01-03,HSBA,T000481
"Conservation, Research, and Biotechnology",HSAG14,,2025-01-03,HSAG,T000487
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,T000487
Military Personnel,HSAS02,,2025-01-03,HSAS,T000487
Readiness,HSAS03,,2025-01-03,HSAS,T000487
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,T000487
Oversight and Investigations,HSIF02,,2025-01-03,HSIF,T000469
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,T000469
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,T000469
Housing and Insurance,HSBA04,,2025-01-03,HSBA,T000486
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,T000486
Elections,HSHA08,,2025-01-03,HSHA,T000474
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,T000474
Financial Services and General Government,HSAP23,,2025-01-03,HSAP,T000474
Oversight,HSHA06,,2025-01-03,HSHA,T000474
"State, Foreign Operations, and Related Programs",HSAP04,,2025-01-03,HSAP,T000474
Health,HSIF14,,2025-01-03,HSIF,T000482
"Innovation, Data, and Commerce",HSIF17,,2025-01-03,HSIF,T000482
"Commerce, Justice, Science, and Related Agencies",HSAP19,,2025-01-03,HSAP,T000483
Homeland Security,HSAP15,,2025-01-03,HSAP,T000483
Tactical Air and Land Forces,HSAS25,,2025-01-03,HSAS,T000463
Strategic Forces,HSAS29,,2025-01-03,HSAS,T000463
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,U000040
Homeland Security,HSAP15,,2025-01-03,HSAP,U000040
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,V000129
"Military Construction, Veterans Affairs, and Related Agencies",HSAP18,,2025-01-03,HSAP,V000129
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,V000129
Responsiveness and Accountability to Oversight,HSJU13,,2025-01-03,HSJU,V000133
Aviation,HSPW05,,2025-01-03,HSPW,V000133
Coast Guard and Maritime Transportation,HSPW07,,2025-01-03,HSPW,V000133
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,V000133
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,V000133
Highways and Transit,HSPW12,,2025-01-03,HSPW,V000133
"Oversight, Investigations, and Regulations",HSSM24,,2025-01-03,HSSM,V000134
"Economic Growth, Tax, and Capital Access",HSSM27,,2025-01-03,HSSM,V000134
Tax,HSWM05,,2025-01-03,HSWM,V000134
Oversight,HSWM06,,2025-01-03,HSWM,V000134
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,V000135
Economic Opportunity,HSVR10,,2025-01-03,HSVR,V000135
Highways and Transit,HSPW12,,2025-01-03,HSPW,V000135
"Economic Development, Public Buildings, and Emergency Management",HSPW13,,2025-01-03,HSPW,V000135
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,V000135
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,V000135
Health,HSVR03,,2025-01-03,HSVR,V000135
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,V000130
Capital Markets,HSBA16,,2025-01-03,HSBA,V000130
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,V000130
"Conservation, Research, and Biotechnology",HSAG14,,2025-01-03,HSAG,V000136
Forestry,HSAG15,,2025-01-03,HSAG,V000136
Readiness,HSAS03,,2025-01-03,HSAS,V000136
Strategic Forces,HSAS29,,2025-01-03,HSAS,V000136
Communications and Technology,HSIF16,,2025-01-03,HSIF,V000131
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,V000131
Strategic Forces,HSAS29,,2025-01-03,HSAS,V000131
Readiness,HSAS03,,2025-01-03,HSAS,V000131
Housing and Insurance,HSBA04,,2025-01-03,HSBA,V000081
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,V000081
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,V000081
Indian and Insular Affairs,HSII24,,2025-01-03,HSII,V000081
Europe,HSFA14,,2025-01-03,HSFA,W000812
Indo-Pacific,HSFA05,,2025-01-03,HSFA,W000812
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,W000812
Capital Markets,HSBA16,,2025-01-03,HSBA,W000812
Communications and Technology,HSIF16,,2025-01-03,HSIF,W000798
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,W000798
"Innovation, Data, and Commerce",HSIF17,,2025-01-03,HSIF,W000798
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,W000798
Central Intelligence Agency,HSIG01,,2025-01-03,HSIG,W000823
National Security Agency and Cyber,HSIG02,,2025-01-03,HSIG,W000823
Indo-Pacific,HSFA05,,2025-01-03,HSFA,W000823
Military Personnel,HSAS02,,2025-01-03,HSAS,W000823
Readiness,HSAS03,,2025-01-03,HSAS,W000823
Strategic Forces,HSAS29,,2025-01-03,HSAS,W000823
Oversight and Accountability,HSFA17,,2025-01-03,HSFA,W000823
"Energy and Water Development, and Related Agencies",HSAP10,,2025-01-03,HSAP,W000797
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,W000797
"Military Construction, Veterans Affairs, and Related Agencies",HSAP18,,2025-01-03,HSAP,W000797
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,W000822
"Labor, Health and Human Services, Education, and Related Agencies",HSAP07,,2025-01-03,HSAP,W000822
Communications and Technology,HSIF16,,2025-01-03,HSIF,W000814
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,W000814
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,W000814
Energy,HSSY20,,2025-01-03,HSSY,W000814
Coast Guard and Maritime Transportation,HSPW07,,2025-01-03,HSPW,W000806
Highways and Transit,HSPW12,,2025-01-03,HSPW,W000806
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,W000806
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,W000806
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,W000806
Space and Aeronautics,HSSY16,,2025-01-03,HSSY,W000806
National Intelligence Enterprise,HSIG06,,2025-01-03,HSIG,W000815
Defense Intelligence and Overhead Architecture,HSIG04,,2025-01-03,HSIG,W000815
Work and Welfare,HSWM03,,2025-01-03,HSWM,W000815
Health,HSWM02,,2025-01-03,HSWM,W000815
Aviation,HSPW05,,2025-01-03,HSPW,W000821
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,W000821
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,W000821
Legislative Branch,HSAP24,,2025-01-03,HSAP,W000825
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,W000825
Europe,HSFA14,,2025-01-03,HSFA,W000826
"Global Health, Global Human Rights, and International Organizations",HSFA06,,2025-01-03,HSFA,W000826
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,W000826
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,W000828
Highways and Transit,HSPW12,,2025-01-03,HSPW,W000828
Research and Technology,HSSY15,,2025-01-03,HSSY,W000828
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,W000828
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,W000828
Energy,HSSY20,,2025-01-03,HSSY,W000828
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,W000828
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,W000816
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,W000816
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,W000788
Housing and Insurance,HSBA04,,2025-01-03,HSBA,W000788
Aviation,HSPW05,,2025-01-03,HSPW,W000808
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,W000808
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,W000808
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,W000808
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,W000808
Europe,HSFA14,,2025-01-03,HSFA,W000795
Strategic Forces,HSAS29,,2025-01-03,HSAS,W000795
Readiness,HSAS03,,2025-01-03,HSAS,W000795
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,W000795
"Middle East, North Africa, and Central Asia",HSFA13,,2025-01-03,HSFA,W000795
Tactical Air and Land Forces,HSAS25,,2025-01-03,HSAS,W000804
Seapower and Projection Forces,HSAS28,,2025-01-03,HSAS,W000804
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,W000804
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,W000804
Defense,HSAP02,,2025-01-03,HSAP,W000809
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,W000809
Financial Services and General Government,HSAP23,,2025-01-03,HSAP,W000809
Aviation,HSPW05,,2025-01-03,HSPW,Y000067
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,Y000067
Highways and Transit,HSPW12,,2025-01-03,HSPW,Y000067
Environment,HSSY18,,2025-01-03,HSSY,Z000018
"Military Construction, Veterans Affairs, and Related Agencies",HSAP18,,2025-01-03,HSAP,Z000018
"Interior, Environment, and Related Agencies",HSAP06,,2025-01-03,HSAP,Z000018
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,Z000018
